review_id,severity,global_blur,local_blur,soft_fusion_or_melting,discrete_duplication_or_extra_part,detachment_or_floating_part,topology_or_attachment_error,limb_or_object_misalignment,texture_break,other,none
1_d0631826df0c0cbbf36a,0,0,0,0,0,0,0,0,0,0,1
1_8dd1d259bad569f5551b,0,0,0,0,0,0,0,0,0,0,1
1_6c029bc83570cd04d908,0,0,0,0,0,0,0,0,0,0,1
1_b93b4dc2e5dfa6f58477,0,0,0,0,0,0,0,0,0,0,1
1_2d5e1e5000da744468ab,0,0,0,0,0,0,0,0,0,0,1
1_aa2a6bc3a5b5ae124076,1,1,0,0,0,0,0,0,0,0,0
1_5c7cff7ad9b455fb6105,0,0,0,0,0,0,0,0,0,0,1
1_1f49c3d00f83af4cc939,0,0,0,0,0,0,0,0,0,0,1
1_93838846f64c2464d23b,0,0,0,0,0,0,0,0,0,0,1
1_12b406d3cb3956054256,0,0,0,0,0,0,0,0,0,0,1
1_5380102067f81ca6c940,1,0,0,0,0,0,0,0,1,0,0
1_127735f89d7a693cacc4,0,0,0,0,0,0,0,0,0,0,1
1_f223e07c131fd3ad5152,0,0,0,0,0,0,0,0,0,0,1
1_a128b9ddd3299f7ad4b5,0,0,0,0,0,0,0,0,0,0,1
1_4a85a08a4312291cc8c1,0,0,0,0,0,0,0,0,0,0,1
1_226bc51d8b8116d384ee,0,0,0,0,0,0,0,0,0,0,1
1_5a176b7752f754ec7b68,0,0,0,0,0,0,0,0,0,0,1
1_4345e37a7b375283575b,0,0,0,0,0,0,0,0,0,0,1
1_6445a208e38316261ebe,1,0,0,0,0,0,0,0,1,0,0
1_44ed3299434a5349ab52,0,0,0,0,0,0,0,0,0,0,1
1_8fc9971710a94f7ac801,2,1,0,0,0,0,0,0,0,0,0
1_7fce05357001e8802f51,0,0,0,0,0,0,0,0,0,0,1
1_8678de67a615e6c93a7d,0,0,0,0,0,0,0,0,0,0,1
1_8c43d868bc700928e577,0,0,0,0,0,0,0,0,0,0,1
1_cd78caa6c5fe1698c61e,0,0,0,0,0,0,0,0,0,0,1
1_b8965a0eb9959b5172af,2,0,1,1,0,0,0,0,0,0,0
1_eee4e7e0ed7357f90af2,2,1,0,0,0,0,0,0,0,0,0
1_63fd13574f9909aa08a4,0,0,0,0,0,0,0,0,0,0,1
1_ae8538706e96d5d6c619,0,0,0,0,0,0,0,0,0,0,1
1_1c3e11c6c0ee0b7d2a1a,0,0,0,0,0,0,0,0,0,0,1
1_5285b98195fd2e25c2dd,0,0,0,0,0,0,0,0,0,0,1
1_fd722a7783709c4789e0,0,0,0,0,0,0,0,0,0,0,1
1_22ad147904257b0e4b6e,2,1,0,0,0,0,0,0,0,0,0
1_dcac49d4b4ecc4238ca8,0,0,0,0,0,0,0,0,0,0,1
1_817fc1215479b04f1490,0,0,0,0,0,0,0,0,0,0,1
1_40641600d07144746f77,0,0,0,0,0,0,0,0,0,0,1
1_917658f81dd5483270d3,0,0,0,0,0,0,0,0,0,0,1
1_bc3372a62a3bd58bc93c,0,0,0,0,0,0,0,0,0,0,1
1_4b263a1ed7ebef03fd80,0,0,0,0,0,0,0,0,0,0,1
1_67c9a5506804a3e1f589,0,0,0,0,0,0,0,0,0,0,1
1_891f7ae33ef278226ae7,0,0,0,0,0,0,0,0,0,0,1
1_27cfdf6be3efcfe51834,0,0,0,0,0,0,0,0,0,0,1
1_7a1e94d0681632207c2b,0,0,0,0,0,0,0,0,0,0,1
1_c457477a004eeaa9941b,0,0,0,0,0,0,0,0,0,0,1
1_26230cff1fc47524b179,0,0,0,0,0,0,0,0,0,0,1
1_c9cc0170fa58a4980848,0,0,0,0,0,0,0,0,0,0,1
1_f10b4fd2d1b0005fac11,0,0,0,0,0,0,0,0,0,0,1
1_accf19da486cd62e3715,0,0,0,0,0,0,0,0,0,0,1
1_1591ba83ba67bff47580,0,0,0,0,0,0,0,0,0,0,1
1_8d4f90d4064e9d4597c7,0,0,0,0,0,0,0,0,0,0,1
1_b13e52de5d6f42debd91,0,0,0,0,0,0,0,0,0,0,1
1_1be782f106c65968e274,0,0,0,0,0,0,0,0,0,0,1
1_90eb028ac76078c9f2c6,0,0,0,0,0,0,0,0,0,0,1
1_c050ffd963e72487a6d1,0,0,0,0,0,0,0,0,0,0,1
1_961b0ddb9447fa465720,0,0,0,0,0,0,0,0,0,0,1
1_715755c1e4b6475b78eb,0,0,0,0,0,0,0,0,0,0,1
1_dd311a42242897c7a8cb,0,0,0,0,0,0,0,0,0,0,1
1_94a1422711e8cabb46c0,0,0,0,0,0,0,0,0,0,0,1
1_c25b62d5456c2b4dd3fd,0,0,0,0,0,0,0,0,0,0,1
1_e351d3ce5b96338544c9,0,0,0,0,0,0,0,0,0,0,1
1_62663c4942d5ba361bfc,0,0,0,0,0,0,0,0,0,0,1
1_f7681fd77b7882ac7a7a,0,0,0,0,0,0,0,0,0,0,1
1_0b244c8ab67665a7046f,0,0,0,0,0,0,0,0,0,0,1
1_b5b6f49fae15e3873935,0,0,0,0,0,0,0,0,0,0,1
1_c8dd7d8c4eb2b6292dc5,0,0,0,0,0,0,0,0,0,0,1
1_8086f01119d700dacefe,0,0,0,0,0,0,0,0,0,0,1
1_a8848c2672ed349eebae,0,0,0,0,0,0,0,0,0,0,1
1_6b00a71690706963eb33,0,0,0,0,0,0,0,0,0,0,1
1_e6d27ba1236af8ec9b03,3,0,0,1,0,0,1,1,1,0,0
1_ea4746e1119cfd76c30f,0,0,0,0,0,0,0,0,0,0,1
1_af0208f8ae867b41e5c2,0,0,0,0,0,0,0,0,0,0,1
1_5f3e72b2d295de4c6acf,0,0,0,0,0,0,0,0,0,0,1
1_312b0aba7645b0c50862,0,0,0,0,0,0,0,0,0,0,1
1_290d5ee42265233a7160,0,0,0,0,0,0,0,0,0,0,1
1_a56513bad444e40c7794,0,0,0,0,0,0,0,0,0,0,1
1_6202d4385b01d5ea709a,0,0,0,0,0,0,0,0,0,0,1
1_d7f9e166fef74447ace5,0,0,0,0,0,0,0,0,0,0,1
1_c78e6d4f890ef1dffc39,0,0,0,0,0,0,0,0,0,0,1
1_7ab589469a8d2d4e41c9,0,0,0,0,0,0,0,0,0,0,1
1_2f0b2f321834a431e097,0,0,0,0,0,0,0,0,0,0,1
1_1383a2ca0ce53ca515f7,0,0,0,0,0,0,0,0,0,0,1
1_40ecfe923b8d4700a558,0,0,0,0,0,0,0,0,0,0,1
1_4bb142e8a4e499a20d07,0,0,0,0,0,0,0,0,0,0,1
1_9587b9d6b090e4eaf810,0,0,0,0,0,0,0,0,0,0,1
1_83f2b5564d2a2a627495,0,0,0,0,0,0,0,0,0,0,1
1_22c3cada927d81046aa1,2,1,0,0,0,0,0,0,0,0,0
1_4ffebd802fc0f674630d,0,0,0,0,0,0,0,0,0,0,1
1_f51feb8e4896e58fa2d8,0,0,0,0,0,0,0,0,0,0,1
1_7fd3da573712b08fde5a,0,0,0,0,0,0,0,0,0,0,1
1_38a9a26a9de13e5001b2,0,0,0,0,0,0,0,0,0,0,1
1_742d7e845d32c9446108,0,0,0,0,0,0,0,0,0,0,1
1_c3261f640f57dd085b04,0,0,0,0,0,0,0,0,0,0,1
1_cb937a41d1d565899239,0,0,0,0,0,0,0,0,0,0,1
1_552bb91151fc93154167,0,0,0,0,0,0,0,0,0,0,1
1_f150c9500d9f68241ad9,0,0,0,0,0,0,0,0,0,0,1
1_0966ceca5abdc1a12fd6,0,0,0,0,0,0,0,0,0,0,1
1_65451d002d8c5432fbbe,0,0,0,0,0,0,0,0,0,0,1
1_2cc57797232572b5f0ec,0,0,0,0,0,0,0,0,0,0,1
1_d969500335751f4a7ee0,0,0,0,0,0,0,0,0,0,0,1
1_ec8c97afb1c314d9600b,0,0,0,0,0,0,0,0,0,0,1
1_d3ccfee8026aeabafd11,0,0,0,0,0,0,0,0,0,0,1
1_52b6a96f2f73639c2360,0,0,0,0,0,0,0,0,0,0,1
1_b0d8eac4bd53b75f7bd7,0,0,0,0,0,0,0,0,0,0,1
1_ded1d27062e1d00d3823,0,0,0,0,0,0,0,0,0,0,1
1_71631830234b35be571c,0,0,0,0,0,0,0,0,0,0,1
1_992021bbeb07f7c54274,0,0,0,0,0,0,0,0,0,0,1
1_7d697bbb82e2b2739119,0,0,0,0,0,0,0,0,0,0,1
1_7f71ebb287b4ab9847ca,0,0,0,0,0,0,0,0,0,0,1
1_ab5f3485a7e8fe7b6c15,0,0,0,0,0,0,0,0,0,0,1
1_6b2694b24e5f22e73c19,0,0,0,0,0,0,0,0,0,0,1
1_1a4d3ff7f273a6f3b367,0,0,0,0,0,0,0,0,0,0,1
1_974e59703d33c15d9afb,0,0,0,0,0,0,0,0,0,0,1
1_a9de5039c47557d03ca5,0,0,0,0,0,0,0,0,0,0,1
1_b4bea26a29f0eedb2ef5,0,0,0,0,0,0,0,0,0,0,1
1_7d12c30f0356c9855d58,0,0,0,0,0,0,0,0,0,0,1
1_bbd27f66e6217e1bdffc,0,0,0,0,0,0,0,0,0,0,1
1_dea7195166e3bf369e2b,0,0,0,0,0,0,0,0,0,0,1
1_7aa457c43ecbbdedd2d7,0,0,0,0,0,0,0,0,0,0,1
1_ecd6256bbed11a2c56bb,0,0,0,0,0,0,0,0,0,0,1
1_dbe3c661069f922bee8f,0,0,0,0,0,0,0,0,0,0,1
1_2b83f8f9bd107ff85196,0,0,0,0,0,0,0,0,0,0,1
1_b9a716ae647debf044a8,0,0,0,0,0,0,0,0,0,0,1
1_5a7702e572071135cb34,0,0,0,0,0,0,0,0,0,0,1
1_31578a9f223aae2e4d43,0,0,0,0,0,0,0,0,0,0,1
1_b48b85cfd7f5ea2d4798,0,0,0,0,0,0,0,0,0,0,1
1_3bcc0f6ef4a5604ddcd3,0,0,0,0,0,0,0,0,0,0,1
1_a88762cb470bbf1dd60d,0,0,0,0,0,0,0,0,0,0,1
1_152ef5b2532aace54464,0,0,0,0,0,0,0,0,0,0,1
1_be7420df18bf769cb064,0,0,0,0,0,0,0,0,0,0,1
1_2d95accbb6f26ba85d03,1,1,0,0,0,0,0,0,0,0,0
1_d77832d89d5e7d0174d5,0,0,0,0,0,0,0,0,0,0,1
1_c9d3da328efae59a8afe,0,0,0,0,0,0,0,0,0,0,1
1_5bd1e91ca727e106f663,0,0,0,0,0,0,0,0,0,0,1
1_f171c0af016e53e8f8c6,0,0,0,0,0,0,0,0,0,0,1
1_3ff8638f0c963fb0d737,0,0,0,0,0,0,0,0,0,0,1
1_6dbabad406b986390f90,0,0,0,0,0,0,0,0,0,0,1
1_bebfaa88d68a45a6a812,0,0,0,0,0,0,0,0,0,0,1
1_7a4017ed13b5eecd1094,2,1,0,0,0,0,0,0,0,0,0
1_39910ceca9c4cfb84093,2,1,0,0,0,0,0,0,0,0,0
1_35ba0b2448d90f192c8b,0,0,0,0,0,0,0,0,0,0,1
1_0eb547d4c4c5fc4b393f,0,0,0,0,0,0,0,0,0,0,1
1_61ce4dbf044cdf1be432,0,0,0,0,0,0,0,0,0,0,1
1_45770ad510d10a97dcc6,0,0,0,0,0,0,0,0,0,0,1
1_dda89dc5b1fe0bdeea44,0,0,0,0,0,0,0,0,0,0,1
1_bb837e1b0c14db532d0e,0,0,0,0,0,0,0,0,0,0,1
1_2b55651e18835923bbf6,0,0,0,0,0,0,0,0,0,0,1
1_545fb421a3bdd49c2e55,0,0,0,0,0,0,0,0,0,0,1
1_ee139e1c51f48cf37d2d,0,0,0,0,0,0,0,0,0,0,1
1_ccb3b938fe935eda5dd6,0,0,0,0,0,0,0,0,0,0,1
1_d35a1eb84a88152a7752,0,0,0,0,0,0,0,0,0,0,1
1_544659ac6dec2e74b227,0,0,0,0,0,0,0,0,0,0,1
1_4b9f8369982785ce8712,0,0,0,0,0,0,0,0,0,0,1
1_b8023bcca8dadaf37ce6,0,0,0,0,0,0,0,0,0,0,1
1_c89c18a0a5d01f62bb2c,2,1,0,0,0,0,0,0,0,0,0
1_1631d4d6b21e31b816b1,0,0,0,0,0,0,0,0,0,0,1
1_99bba26c0d37dde799b1,0,0,0,0,0,0,0,0,0,0,1
1_221f80cb51d7146ec785,0,0,0,0,0,0,0,0,0,0,1
1_827cd9a3cc04fbcaebb5,0,0,0,0,0,0,0,0,0,0,1
1_9e8d8483f2b10d18a969,1,1,0,0,0,0,0,0,0,0,0
1_727f85c6cc632b450950,1,1,0,0,0,0,0,0,0,0,0
1_4acb08b17154d8d91131,0,0,0,0,0,0,0,0,0,0,1
1_ee3a00f345022d508231,0,0,0,0,0,0,0,0,0,0,1
1_f9273ab9ec1df1d21fd2,0,0,0,0,0,0,0,0,0,0,1
1_411feaf0bfbf1c6b12a7,0,0,0,0,0,0,0,0,0,0,1
1_e058e22f9fb929152087,2,1,0,0,0,0,0,0,0,0,0
1_14384b2cee7ce369aa45,0,0,0,0,0,0,0,0,0,0,1
1_cb1462b404992c7766b1,0,0,0,0,0,0,0,0,0,0,1
1_0d54dc179d899503f896,0,0,0,0,0,0,0,0,0,0,1
1_0047238b5345fbea809a,0,0,0,0,0,0,0,0,0,0,1
1_147308cfae6bb9cd4fe3,0,0,0,0,0,0,0,0,0,0,1
1_b48456d5f23288595753,0,0,0,0,0,0,0,0,0,0,1
1_087d744388481f283b23,0,0,0,0,0,0,0,0,0,0,1
1_04082e123d9c4224b4d0,2,1,0,0,0,0,0,0,0,0,0
1_2f12ffc244397c057eb1,0,0,0,0,0,0,0,0,0,0,1
1_80033f585429db6a6e55,0,0,0,0,0,0,0,0,0,0,1
1_fe7e4f5d8648f16cc613,0,0,0,0,0,0,0,0,0,0,1
1_7b45517b8acdb75e99e4,0,0,0,0,0,0,0,0,0,0,1
1_9023daa4fa8505d09d6c,0,0,0,0,0,0,0,0,0,0,1
1_09622042ef0c9ec84cfc,2,1,0,0,0,0,0,0,0,0,0
1_089db3061013de1df8bf,0,0,0,0,0,0,0,0,0,0,1
1_b1e1547937f090245a5a,0,0,0,0,0,0,0,0,0,0,1
1_02281803189289f31111,0,0,0,0,0,0,0,0,0,0,1
1_b0b757257ef809d95964,0,0,0,0,0,0,0,0,0,0,1
1_1377b14364d63d4c9187,0,0,0,0,0,0,0,0,0,0,1
1_c6c7017b4c2caedbc7ac,0,0,0,0,0,0,0,0,0,0,1
1_a5f0beeb2afd267e447a,0,0,0,0,0,0,0,0,0,0,1
1_7d35964b9204543231dc,0,0,0,0,0,0,0,0,0,0,1
1_1959d9400b5e0d26b9fd,0,0,0,0,0,0,0,0,0,0,1
1_96cfe931a406cf59477b,0,0,0,0,0,0,0,0,0,0,1
1_29fefa01082ad98184f0,0,0,0,0,0,0,0,0,0,0,1
1_0401f39171829bb5add5,0,0,0,0,0,0,0,0,0,0,1
1_cfe60eff438158875312,0,0,0,0,0,0,0,0,0,0,1
1_765f161b6203e32df561,1,0,0,0,0,0,0,0,1,0,0
1_2c13b700a908af42cb6c,0,0,0,0,0,0,0,0,0,0,1
1_6ca4de9b88d44f2a4eef,0,0,0,0,0,0,0,0,0,0,1
1_56a8cfc35dcb50e79320,0,0,0,0,0,0,0,0,0,0,1
1_3ae1b491d68367ec7ce7,0,0,0,0,0,0,0,0,0,0,1
1_78e15da4ef4a148555a1,0,0,0,0,0,0,0,0,0,0,1
1_6861e86b8ea670ea75d8,0,0,0,0,0,0,0,0,0,0,1
1_ef59bbc0101b2b52b5a7,0,0,0,0,0,0,0,0,0,0,1
1_323dcfd9afa9712df69f,0,0,0,0,0,0,0,0,0,0,1
1_c261028e2ffe0f41ed3d,0,0,0,0,0,0,0,0,0,0,1
1_ce7b8d271b8255a90ea4,0,0,0,0,0,0,0,0,0,0,1
1_5d780cba4ca17e28669f,0,0,0,0,0,0,0,0,0,0,1
1_89b0781e1f788a799068,0,0,0,0,0,0,0,0,0,0,1
1_41b75d1a9a551d594f5c,2,0,0,1,0,0,1,1,0,0,0
1_c587fcf575e10348b248,0,0,0,0,0,0,0,0,0,0,1
1_b2e3486d2cd7799554e1,0,0,0,0,0,0,0,0,0,0,1
1_35ac7510f4811f0cd275,0,0,0,0,0,0,0,0,0,0,1
1_88cd83d38b6720f5fd1f,0,0,0,0,0,0,0,0,0,0,1
1_3b064ff2aaf71d48d7b4,0,0,0,0,0,0,0,0,0,0,1
1_c65ad8402ae441988e4b,0,0,0,0,0,0,0,0,0,0,1
1_7007019954db98807cd9,1,0,0,0,0,0,0,0,1,0,0
1_02751a5aa33b45984b78,0,0,0,0,0,0,0,0,0,0,1
1_6723d65699e3103aa2cd,0,0,0,0,0,0,0,0,0,0,1
1_5c707b76365ed999d180,0,0,0,0,0,0,0,0,0,0,1
1_3143d85be051ff4a1638,0,0,0,0,0,0,0,0,0,0,1
1_6105e137fb3f3c94038c,0,0,0,0,0,0,0,0,0,0,1
1_cc1db9921e8e9b67a8bf,0,0,0,0,0,0,0,0,0,0,1
1_c5067668256c1073f295,0,0,0,0,0,0,0,0,0,0,1
1_25899b98771e738cfd1d,0,0,0,0,0,0,0,0,0,0,1
1_0ed61cae56231f795adb,2,0,0,0,0,0,0,0,1,0,0
1_28fa0536fdab472672df,0,0,0,0,0,0,0,0,0,0,1
1_a020166601ebda6d7882,0,0,0,0,0,0,0,0,0,0,1
1_604ed8abe2f31ca3ac32,0,0,0,0,0,0,0,0,0,0,1
1_80c2f216f6c9ccc89c43,2,1,0,0,0,0,0,0,0,0,0
1_b512c67bb049c8472ccd,0,0,0,0,0,0,0,0,0,0,1
1_8130607c4797e0bcfaf2,1,0,0,0,0,0,0,0,1,0,0
1_259d12c43fc550b9aa43,0,0,0,0,0,0,0,0,0,0,1
1_16b529b48de54ad719a3,0,0,0,0,0,0,0,0,0,0,1
1_bcc94790f2e5cab0a9a1,0,0,0,0,0,0,0,0,0,0,1
1_3853d599562adcb5679c,0,0,0,0,0,0,0,0,0,0,1
1_197c12bbad61834617d2,0,0,0,0,0,0,0,0,0,0,1
1_b47f56722c081d5a7d87,2,1,0,0,0,0,0,0,0,0,0
1_9517712eaf67e22a4749,0,0,0,0,0,0,0,0,0,0,1
1_6e6878d640b66ae1d6c1,0,0,0,0,0,0,0,0,0,0,1
1_fdfc70e3b6cf6321b8c7,0,0,0,0,0,0,0,0,0,0,1
1_d4dcd0f7105a14c8cdc0,0,0,0,0,0,0,0,0,0,0,1
1_c92521ae0ae7b313e157,0,0,0,0,0,0,0,0,0,0,1
1_a760fe680934214d0115,0,0,0,0,0,0,0,0,0,0,1
1_9e3e89b5804d34a3642f,0,0,0,0,0,0,0,0,0,0,1
1_78dacc112fde056d93e5,0,0,0,0,0,0,0,0,0,0,1
1_e36091b98fcfb973d2e1,0,0,0,0,0,0,0,0,0,0,1
1_5da7e5b421ed5b2ff697,0,0,0,0,0,0,0,0,0,0,1
1_cce47e48377eb04b4311,0,0,0,0,0,0,0,0,0,0,1
1_bf52cae005a17ac759d2,0,0,0,0,0,0,0,0,0,0,1
1_b5bd391afb28af29d4f7,0,0,0,0,0,0,0,0,0,0,1
1_7b598b4a2f3f843f9d02,0,0,0,0,0,0,0,0,0,0,1
1_730a90421797d5a77d20,0,0,0,0,0,0,0,0,0,0,1
1_41661c0edf1410a25886,0,0,0,0,0,0,0,0,0,0,1
1_cc9a32a5f3c18d9cb2db,0,0,0,0,0,0,0,0,0,0,1
1_43b51b874576c18182ff,0,0,0,0,0,0,0,0,0,0,1
1_664d07fe2d0695dbf4aa,0,0,0,0,0,0,0,0,0,0,1
1_cde44245f47d75429e0a,0,0,0,0,0,0,0,0,0,0,1
1_53bd38ca8a127204f41d,0,0,0,0,0,0,0,0,0,0,1
1_5c121e93fcf216bc1b93,0,0,0,0,0,0,0,0,0,0,1
1_923c01c379e4351e499b,0,0,0,0,0,0,0,0,0,0,1
1_b887ab7092b89562040e,0,0,0,0,0,0,0,0,0,0,1
1_47baaa425d69ffa31bcd,0,0,0,0,0,0,0,0,0,0,1
1_d4cb8a37c4b80435fa87,0,0,0,0,0,0,0,0,0,0,1
1_8be23f910fb279d3e0a2,0,0,0,0,0,0,0,0,0,0,1
1_801511381f510ee04083,0,0,0,0,0,0,0,0,0,0,1
1_2615ffeda0ddad46d2a0,0,0,0,0,0,0,0,0,0,0,1
1_5a64e9cd0f5027f43e20,0,0,0,0,0,0,0,0,0,0,1
1_69723c396481d0ad93c7,0,0,0,0,0,0,0,0,0,0,1
1_5a2804d08a85a3428579,0,0,0,0,0,0,0,0,0,0,1
1_ccdcdd807d38c69f93bb,0,0,0,0,0,0,0,0,0,0,1
1_6a3ead00af770c7f249e,0,0,0,0,0,0,0,0,0,0,1
1_cf591ca41f25bd713a33,0,0,0,0,0,0,0,0,0,0,1
1_a5cdf7d485591c8096db,0,0,0,0,0,0,0,0,0,0,1
1_75ee5d5001c975932c88,0,0,0,0,0,0,0,0,0,0,1
1_2d932d9ae5fe1734beb6,0,0,0,0,0,0,0,0,0,0,1
1_74eace240138374a0b65,0,0,0,0,0,0,0,0,0,0,1
1_56021e2f9cecd46baf6c,0,0,0,0,0,0,0,0,0,0,1
1_bbabc924f1e2d386a4a0,0,0,0,0,0,0,0,0,0,0,1
1_f1213c98cbe38bb6922a,0,0,0,0,0,0,0,0,0,0,1
1_9b13b04923c151cbcfc3,0,0,0,0,0,0,0,0,0,0,1
1_ecca6e20c4e96a4e5384,0,0,0,0,0,0,0,0,0,0,1
1_7d7a09073f6919843459,0,0,0,0,0,0,0,0,0,0,1
1_1eeab84dd45d446384ad,0,0,0,0,0,0,0,0,0,0,1
1_1f247902be28817859a6,0,0,0,0,0,0,0,0,0,0,1
1_7d702038a788c22926b3,0,0,0,0,0,0,0,0,0,0,1
1_5fccc757286918ddadc4,0,0,0,0,0,0,0,0,0,0,1
1_a1643fcbac96da982876,0,0,0,0,0,0,0,0,0,0,1
1_456e0230fe8840844416,0,0,0,0,0,0,0,0,0,0,1
1_968ddd8393303637ef0b,0,0,0,0,0,0,0,0,0,0,1
1_95f3750371f7108e0cfa,0,0,0,0,0,0,0,0,0,0,1
1_ce644cdb4c1caabde331,0,0,0,0,0,0,0,0,0,0,1
1_fba8fbe5857a81c34ff3,0,0,0,0,0,0,0,0,0,0,1
1_ce73c98d3d979cd8560a,0,0,0,0,0,0,0,0,0,0,1
1_b8f77df1ea1b725c7507,0,0,0,0,0,0,0,0,0,0,1
1_9ecb7695eb852b6364d8,0,0,0,0,0,0,0,0,0,0,1
1_c7e97680d7e9672e4fa9,0,0,0,0,0,0,0,0,0,0,1
1_a61b7833ebfd17ac3857,0,0,0,0,0,0,0,0,0,0,1
1_3477febc8c9206b4b8f7,0,0,0,0,0,0,0,0,0,0,1
1_aa00e515f7474b1790a6,0,0,0,0,0,0,0,0,0,0,1
1_250bbf34bfbc14fb7ffe,0,0,0,0,0,0,0,0,0,0,1
1_749e905b55d9df69f596,0,0,0,0,0,0,0,0,0,0,1
1_0e13d0c0d17dabbb219a,0,0,0,0,0,0,0,0,0,0,1
1_f9713caa07e46e700568,0,0,0,0,0,0,0,0,0,0,1
1_7c098c526d0babef2ad3,0,0,0,0,0,0,0,0,0,0,1
1_7e6ab04c7108baa3b744,0,0,0,0,0,0,0,0,0,0,1
1_600021df6e1caa0af4e0,0,0,0,0,0,0,0,0,0,0,1
1_20a9f3732511b007d4e0,0,0,0,0,0,0,0,0,0,0,1
1_06ed616499e4a1b9fede,0,0,0,0,0,0,0,0,0,0,1
1_1939e929fa9403acd720,0,0,0,0,0,0,0,0,0,0,1
1_e5f9b8b6e1a5f894aac9,0,0,0,0,0,0,0,0,0,0,1
1_3d3d9461e448788acd20,0,0,0,0,0,0,0,0,0,0,1
1_38a559aa0271839482e2,0,0,0,0,0,0,0,0,0,0,1
1_549b0355f86f036d8a82,0,0,0,0,0,0,0,0,0,0,1
1_fd3b761cb4d52e108ec4,0,0,0,0,0,0,0,0,0,0,1
1_73d6e0da542adbf7e9a2,0,0,0,0,0,0,0,0,0,0,1
1_b8c5c359ebe28abf98e4,0,0,0,0,0,0,0,0,0,0,1
1_428446380a9e88c7b606,0,0,0,0,0,0,0,0,0,0,1
1_e2acad6524400ce0f240,0,0,0,0,0,0,0,0,0,0,1
1_56febe6e33845e9b9dc0,0,0,0,0,0,0,0,0,0,0,1
1_a6b819b7d030c843ba29,0,0,0,0,0,0,0,0,0,0,1
1_62834bbfc1235493416c,0,0,0,0,0,0,0,0,0,0,1
1_b92b3a24084e9224866c,0,0,0,0,0,0,0,0,0,0,1
1_b7076801d64f2a32863e,0,0,0,0,0,0,0,0,0,0,1
1_8fc0e078d706b475bedf,0,0,0,0,0,0,0,0,0,0,1
1_236e2794e1f8285e458e,0,0,0,0,0,0,0,0,0,0,1
1_d07b519e3b2a5e1e1495,0,0,0,0,0,0,0,0,0,0,1
1_19be1537e7378af4d7a6,0,0,0,0,0,0,0,0,0,0,1
1_a8dc49666f71a1845d4d,0,0,0,0,0,0,0,0,0,0,1
1_a177d1843b0219069d26,0,0,0,0,0,0,0,0,0,0,1
1_36a4c293140f0e2e4ba7,0,0,0,0,0,0,0,0,0,0,1
1_c45129ae061eddabf7ae,0,0,0,0,0,0,0,0,0,0,1
1_325786528bad766d11b7,0,0,0,0,0,0,0,0,0,0,1
1_cf45d2771675905c7835,0,0,0,0,0,0,0,0,0,0,1
1_ea6b27482f34da1fb0fd,0,0,0,0,0,0,0,0,0,0,1
1_a1582ecbccc4fc7439f5,0,0,0,0,0,0,0,0,0,0,1
1_9560c29df61ad814666b,0,0,0,0,0,0,0,0,0,0,1
1_a573507d48aa65a7ce5a,0,0,0,0,0,0,0,0,0,0,1
1_2e664de482f17dd15377,0,0,0,0,0,0,0,0,0,0,1
1_2ddf8f8aeca43b2f1c17,0,0,0,0,0,0,0,0,0,0,1
1_4f57b34f3f2e869db74e,0,0,0,0,0,0,0,0,0,0,1
1_76f9d8c82178541331eb,0,0,0,0,0,0,0,0,0,0,1
1_757e0e2fb369f11bb210,0,0,0,0,0,0,0,0,0,0,1
1_fc66b0ab85ea71b8fecc,0,0,0,0,0,0,0,0,0,0,1
1_e83d935745a83fdd31b5,0,0,0,0,0,0,0,0,0,0,1
1_58cb8b3a3a76db37eb66,0,0,0,0,0,0,0,0,0,0,1
1_9c6af4f65b77bb18715e,0,0,0,0,0,0,0,0,0,0,1
1_1b2ca702453692a5cadf,0,0,0,0,0,0,0,0,0,0,1
1_fa708df10172e22a2a31,0,0,0,0,0,0,0,0,0,0,1
1_330bfaba026a6a07b760,0,0,0,0,0,0,0,0,0,0,1
1_b51adb01f7b7ef06ea40,0,0,0,0,0,0,0,0,0,0,1
1_f4553e38565cfddf4252,0,0,0,0,0,0,0,0,0,0,1
1_0c4d5c64b927d3403a80,0,0,0,0,0,0,0,0,0,0,1
1_53e0d2b239287bd3b0a3,0,0,0,0,0,0,0,0,0,0,1
1_43c0753e3b2beb334aec,0,0,0,0,0,0,0,0,0,0,1
1_dcd5e0106e710b035a2c,0,0,0,0,0,0,0,0,0,0,1
1_04f552a9398efc7afe7b,1,0,1,0,0,0,0,0,0,0,0
1_1ff2d71e66ffc65f6c8c,0,0,0,0,0,0,0,0,0,0,1
1_c17cb9ae487b72307451,0,0,0,0,0,0,0,0,0,0,1
1_c84fc95312a19c1256cb,0,0,0,0,0,0,0,0,0,0,1
1_27a2b7177e686b970d84,0,0,0,0,0,0,0,0,0,0,1
1_18fd22c5c9edb0b8bec1,0,0,0,0,0,0,0,0,0,0,1
1_d2db19bad9d72edf39e0,0,0,0,0,0,0,0,0,0,0,1
1_97f22e5853acabd257f9,0,0,0,0,0,0,0,0,0,0,1
1_e472b9d0546e57b54623,0,0,0,0,0,0,0,0,0,0,1
1_b505cc2cdb624f618305,0,0,0,0,0,0,0,0,0,0,1
1_0eaf7764795a0cf4bfef,0,0,0,0,0,0,0,0,0,0,1
1_f244e651a63a297e1ed8,0,0,0,0,0,0,0,0,0,0,1
