sample_index,global_seed,class_slot,class_id,final_severity,blur_component_consensus,discrete_structure_component_consensus
813,521,0,207,clean_good,false,false
814,521,1,602,clean_good,false,false
815,521,2,795,clean_good,false,false
816,522,0,207,clean_good,false,false
817,522,1,602,clean_good,false,false
818,522,2,795,clean_good,false,false
819,523,0,207,clean_good,false,false
820,523,1,602,clean_good,false,false
821,523,2,795,clean_good,false,false
822,524,0,207,clean_good,false,false
823,524,1,602,clean_good,false,false
824,524,2,795,clean_good,false,false
825,525,0,207,clean_good,false,false
826,525,1,602,clean_good,false,false
827,525,2,795,clean_good,false,false
828,526,0,207,clean_good,false,false
829,526,1,602,clean_good,false,false
830,526,2,795,clean_good,false,false
831,527,0,207,clean_good,false,false
832,527,1,602,clean_good,false,false
833,527,2,795,clean_good,false,false
834,528,0,207,clean_good,false,false
835,528,1,602,clean_good,false,false
836,528,2,795,clean_good,false,false
837,529,0,207,clean_good,false,false
838,529,1,602,clean_good,false,false
839,529,2,795,clean_good,false,false
840,530,0,207,clean_good,false,false
841,530,1,602,clean_good,false,false
842,530,2,795,clean_good,false,false
843,531,0,207,clean_good,false,false
844,531,1,602,clean_good,false,false
845,531,2,795,clean_good,false,false
846,532,0,207,clean_good,false,false
847,532,1,602,clean_good,false,false
848,532,2,795,clean_good,false,false
849,533,0,207,clean_good,false,false
850,533,1,602,clean_good,false,false
851,533,2,795,clean_good,false,false
852,534,0,207,clean_good,false,false
853,534,1,602,clean_good,false,false
854,534,2,795,clean_good,false,false
855,535,0,207,mild_or_disputed,true,false
856,535,1,602,clean_good,false,false
857,535,2,795,clean_good,false,false
858,536,0,207,mild_or_disputed,true,false
859,536,1,602,clean_good,false,false
860,536,2,795,clean_good,false,false
861,537,0,207,clean_good,false,false
862,537,1,602,clean_good,false,false
863,537,2,795,clean_good,false,false
864,538,0,207,clean_good,false,false
865,538,1,602,clean_good,false,false
866,538,2,795,clean_good,false,false
867,539,0,207,clean_good,false,false
868,539,1,602,clean_good,false,false
869,539,2,795,clean_good,false,false
870,540,0,207,clean_good,false,false
871,540,1,602,clean_good,false,false
872,540,2,795,clean_good,false,false
873,541,0,207,clean_good,false,false
874,541,1,602,clean_good,false,false
875,541,2,795,clean_good,false,false
876,542,0,207,clean_good,false,false
877,542,1,602,clean_good,false,false
878,542,2,795,clean_good,false,false
879,543,0,207,clean_good,false,false
880,543,1,602,clean_good,false,false
881,543,2,795,clean_good,false,false
882,544,0,207,clean_good,false,false
883,544,1,602,clean_good,false,false
884,544,2,795,clean_good,false,false
885,545,0,207,clean_good,false,false
886,545,1,602,clean_good,false,false
887,545,2,795,clean_good,false,false
888,546,0,207,clean_good,false,false
889,546,1,602,clean_good,false,false
890,546,2,795,clean_good,false,false
891,547,0,207,clean_good,false,false
892,547,1,602,clean_good,false,false
893,547,2,795,clean_good,false,false
894,548,0,207,clean_good,false,false
895,548,1,602,clean_good,false,false
896,548,2,795,clean_good,false,false
897,549,0,207,clean_good,false,false
898,549,1,602,clean_good,false,false
899,549,2,795,clean_good,false,false
900,550,0,207,mild_or_disputed,false,false
901,550,1,602,clean_good,false,false
902,550,2,795,clean_good,false,false
903,551,0,207,clean_good,false,false
904,551,1,602,clean_good,false,false
905,551,2,795,clean_good,false,false
906,552,0,207,clean_good,false,false
907,552,1,602,clean_good,false,false
908,552,2,795,clean_good,false,false
909,553,0,207,clean_good,false,false
910,553,1,602,clean_good,false,false
911,553,2,795,clean_good,false,false
912,554,0,207,clean_good,false,false
913,554,1,602,clean_good,false,false
914,554,2,795,clean_good,false,false
915,555,0,207,clean_good,false,false
916,555,1,602,clean_good,false,false
917,555,2,795,clean_good,false,false
918,556,0,207,clean_good,false,false
919,556,1,602,clean_good,false,false
920,556,2,795,clean_good,false,false
921,557,0,207,clean_good,false,false
922,557,1,602,clean_good,false,false
923,557,2,795,clean_good,false,false
924,558,0,207,clean_good,false,false
925,558,1,602,clean_good,false,false
926,558,2,795,clean_good,false,false
927,559,0,207,mild_or_disputed,true,false
928,559,1,602,clean_good,false,false
929,559,2,795,clean_good,false,false
930,560,0,207,clean_good,false,false
931,560,1,602,clean_good,false,false
932,560,2,795,clean_good,false,false
933,561,0,207,clean_good,false,false
934,561,1,602,clean_good,false,false
935,561,2,795,clean_good,false,false
936,562,0,207,clean_good,false,false
937,562,1,602,clean_good,false,false
938,562,2,795,clean_good,false,false
939,563,0,207,clean_good,false,false
940,563,1,602,clean_good,false,false
941,563,2,795,clean_good,false,false
942,564,0,207,clean_good,false,false
943,564,1,602,clean_good,false,false
944,564,2,795,clean_good,false,false
945,565,0,207,clean_good,false,false
946,565,1,602,clean_good,false,false
947,565,2,795,clean_good,false,false
948,566,0,207,clean_good,false,false
949,566,1,602,clean_good,false,false
950,566,2,795,clean_good,false,false
951,567,0,207,mild_or_disputed,true,false
952,567,1,602,clean_good,false,false
953,567,2,795,clean_good,false,false
954,568,0,207,clean_good,false,false
955,568,1,602,clean_good,false,false
956,568,2,795,clean_good,false,false
957,569,0,207,clean_good,false,false
958,569,1,602,clean_good,false,false
959,569,2,795,clean_good,false,false
960,570,0,207,clean_good,false,false
961,570,1,602,clean_good,false,false
962,570,2,795,clean_good,false,false
963,571,0,207,clean_good,false,false
964,571,1,602,clean_good,false,false
965,571,2,795,clean_good,false,false
966,572,0,207,clean_good,false,false
967,572,1,602,clean_good,false,false
968,572,2,795,clean_good,false,false
969,573,0,207,clean_good,false,false
970,573,1,602,clean_good,false,false
971,573,2,795,clean_good,false,false
972,574,0,207,clean_good,false,false
973,574,1,602,clean_good,false,false
974,574,2,795,clean_good,false,false
975,575,0,207,clean_good,false,false
976,575,1,602,clean_good,false,false
977,575,2,795,clean_good,false,false
978,576,0,207,clean_good,false,false
979,576,1,602,clean_good,false,false
980,576,2,795,clean_good,false,false
981,577,0,207,clean_good,false,false
982,577,1,602,clean_good,false,false
983,577,2,795,clean_good,false,false
984,578,0,207,clean_good,false,false
985,578,1,602,clean_good,false,false
986,578,2,795,clean_good,false,false
987,579,0,207,mild_or_disputed,true,false
988,579,1,602,clean_good,false,false
989,579,2,795,clear_bad,false,true
990,580,0,207,clean_good,false,false
991,580,1,602,clean_good,false,false
992,580,2,795,clean_good,false,false
993,581,0,207,clean_good,false,false
994,581,1,602,clean_good,false,false
995,581,2,795,clean_good,false,false
996,582,0,207,clean_good,false,false
997,582,1,602,clean_good,false,false
998,582,2,795,clean_good,false,false
999,583,0,207,clean_good,false,false
1000,583,1,602,clean_good,false,false
1001,583,2,795,clean_good,false,false
1002,584,0,207,clean_good,false,false
1003,584,1,602,clean_good,false,false
1004,584,2,795,clean_good,false,false
1005,585,0,207,mild_or_disputed,false,false
1006,585,1,602,clean_good,false,false
1007,585,2,795,clean_good,false,false
1008,586,0,207,clean_good,false,false
1009,586,1,602,clean_good,false,false
1010,586,2,795,clean_good,false,false
1011,587,0,207,clean_good,false,false
1012,587,1,602,clean_good,false,false
1013,587,2,795,clean_good,false,false
1014,588,0,207,clean_good,false,false
1015,588,1,602,clean_good,false,false
1016,588,2,795,clean_good,false,false
1017,589,0,207,clean_good,false,false
1018,589,1,602,clean_good,false,false
1019,589,2,795,clean_good,false,false
1020,590,0,207,clean_good,false,false
1021,590,1,602,clean_good,false,false
1022,590,2,795,clean_good,false,false
1023,591,0,207,clean_good,false,false
1024,591,1,602,clean_good,false,false
1025,591,2,795,clean_good,false,false
1026,592,0,207,clean_good,false,false
1027,592,1,602,clean_good,false,false
1028,592,2,795,clean_good,false,false
1029,593,0,207,clean_good,false,false
1030,593,1,602,clean_good,false,false
1031,593,2,795,clean_good,false,false
1032,594,0,207,clean_good,false,false
1033,594,1,602,clean_good,false,false
1034,594,2,795,clean_good,false,false
1035,595,0,207,clean_good,false,false
1036,595,1,602,clean_good,false,false
1037,595,2,795,clean_good,false,false
1038,596,0,207,clean_good,false,false
1039,596,1,602,clean_good,false,false
1040,596,2,795,clean_good,false,false
1041,597,0,207,clean_good,false,false
1042,597,1,602,clean_good,false,false
1043,597,2,795,clean_good,false,false
1044,598,0,207,clean_good,false,false
1045,598,1,602,clean_good,false,false
1046,598,2,795,clean_good,false,false
1047,599,0,207,clean_good,false,false
1048,599,1,602,clean_good,false,false
1049,599,2,795,clean_good,false,false
1050,600,0,207,clean_good,false,false
1051,600,1,602,clean_good,false,false
1052,600,2,795,clean_good,false,false
1053,601,0,207,clean_good,false,false
1054,601,1,602,clean_good,false,false
1055,601,2,795,clean_good,false,false
1056,602,0,207,clean_good,false,false
1057,602,1,602,clean_good,false,false
1058,602,2,795,clean_good,false,false
1059,603,0,207,mild_or_disputed,true,false
1060,603,1,602,clean_good,false,false
1061,603,2,795,clean_good,false,false
1062,604,0,207,clean_good,false,false
1063,604,1,602,clean_good,false,false
1064,604,2,795,clean_good,false,false
1065,605,0,207,clean_good,false,false
1066,605,1,602,clean_good,false,false
1067,605,2,795,clean_good,false,false
1068,606,0,207,clean_good,false,false
1069,606,1,602,clean_good,false,false
1070,606,2,795,clean_good,false,false
1071,607,0,207,clean_good,false,false
1072,607,1,602,clean_good,false,false
1073,607,2,795,clean_good,false,false
1074,608,0,207,clean_good,false,false
1075,608,1,602,clean_good,false,false
1076,608,2,795,clean_good,false,false
1077,609,0,207,clean_good,false,false
1078,609,1,602,clean_good,false,false
1079,609,2,795,clean_good,false,false
1080,610,0,207,mild_or_disputed,true,false
1081,610,1,602,clean_good,false,false
1082,610,2,795,clean_good,false,false
1083,611,0,207,clean_good,false,false
1084,611,1,602,clean_good,false,false
1085,611,2,795,clean_good,false,false
1086,612,0,207,clean_good,false,false
1087,612,1,602,clean_good,false,false
1088,612,2,795,clean_good,false,false
1089,613,0,207,clean_good,false,false
1090,613,1,602,clean_good,false,false
1091,613,2,795,clean_good,false,false
1092,614,0,207,clean_good,false,false
1093,614,1,602,clean_good,false,false
1094,614,2,795,clean_good,false,false
1095,615,0,207,clean_good,false,false
1096,615,1,602,clean_good,false,false
1097,615,2,795,clean_good,false,false
1098,616,0,207,clean_good,false,false
1099,616,1,602,clean_good,false,false
1100,616,2,795,clean_good,false,false
1101,617,0,207,clean_good,false,false
1102,617,1,602,clean_good,false,false
1103,617,2,795,clean_good,false,false
1104,618,0,207,clean_good,false,false
1105,618,1,602,clean_good,false,false
1106,618,2,795,clean_good,false,false
1107,619,0,207,mild_or_disputed,true,false
1108,619,1,602,clean_good,false,false
1109,619,2,795,clean_good,false,false
1110,620,0,207,clean_good,false,false
1111,620,1,602,clean_good,false,false
1112,620,2,795,clean_good,false,false
1113,621,0,207,clean_good,false,false
1114,621,1,602,clean_good,false,false
1115,621,2,795,clean_good,false,false
1116,622,0,207,clean_good,false,false
1117,622,1,602,clean_good,false,false
1118,622,2,795,clean_good,false,false
1119,623,0,207,clean_good,false,false
1120,623,1,602,clean_good,false,false
1121,623,2,795,clean_good,false,false
1122,624,0,207,clean_good,false,false
1123,624,1,602,clean_good,false,false
1124,624,2,795,clean_good,false,false
1125,625,0,207,clean_good,false,false
1126,625,1,602,clean_good,false,false
1127,625,2,795,clean_good,false,false
1128,626,0,207,clean_good,false,false
1129,626,1,602,clean_good,false,false
1130,626,2,795,clean_good,false,false
1131,627,0,207,clean_good,false,false
1132,627,1,602,clean_good,false,false
1133,627,2,795,clean_good,false,false
1134,628,0,207,clean_good,false,false
1135,628,1,602,clean_good,false,false
1136,628,2,795,clean_good,false,false
1137,629,0,207,clean_good,false,false
1138,629,1,602,clean_good,false,false
1139,629,2,795,clean_good,false,false
1140,630,0,207,clean_good,false,false
1141,630,1,602,clean_good,false,false
1142,630,2,795,clean_good,false,false
1143,631,0,207,clean_good,false,false
1144,631,1,602,clean_good,false,false
1145,631,2,795,clean_good,false,false
1146,632,0,207,clean_good,false,false
1147,632,1,602,clean_good,false,false
1148,632,2,795,clean_good,false,false
1149,633,0,207,clean_good,false,false
1150,633,1,602,clean_good,false,false
1151,633,2,795,clean_good,false,false
1152,634,0,207,clean_good,false,false
1153,634,1,602,clean_good,false,false
1154,634,2,795,clean_good,false,false
1155,635,0,207,mild_or_disputed,true,false
1156,635,1,602,clean_good,false,false
1157,635,2,795,clean_good,false,false
1158,636,0,207,clean_good,false,false
1159,636,1,602,clean_good,false,false
1160,636,2,795,clean_good,false,false
1161,637,0,207,clean_good,false,false
1162,637,1,602,clean_good,false,false
1163,637,2,795,clean_good,false,false
1164,638,0,207,clean_good,false,false
1165,638,1,602,clean_good,false,false
1166,638,2,795,clean_good,false,false
1167,639,0,207,clean_good,false,false
1168,639,1,602,clean_good,false,false
1169,639,2,795,clean_good,false,false
1170,640,0,207,clean_good,false,false
1171,640,1,602,clean_good,false,false
1172,640,2,795,clean_good,false,false
1173,641,0,207,clean_good,false,false
1174,641,1,602,clean_good,false,false
1175,641,2,795,clean_good,false,false
1176,642,0,207,clean_good,false,false
1177,642,1,602,clean_good,false,false
1178,642,2,795,clean_good,false,false
1179,643,0,207,clean_good,false,false
1180,643,1,602,clean_good,false,false
1181,643,2,795,clean_good,false,false
1182,644,0,207,clean_good,false,false
1183,644,1,602,clean_good,false,false
1184,644,2,795,clean_good,false,false
1185,645,0,207,clean_good,false,false
1186,645,1,602,clean_good,false,false
1187,645,2,795,clean_good,false,false
1188,646,0,207,clean_good,false,false
1189,646,1,602,clean_good,false,false
1190,646,2,795,clean_good,false,false
1191,647,0,207,clean_good,false,false
1192,647,1,602,clean_good,false,false
1193,647,2,795,clean_good,false,false
1194,648,0,207,clean_good,false,false
1195,648,1,602,clean_good,false,false
1196,648,2,795,clean_good,false,false
1197,649,0,207,clean_good,false,false
1198,649,1,602,clean_good,false,false
1199,649,2,795,clean_good,false,false
1200,650,0,207,clean_good,false,false
1201,650,1,602,clean_good,false,false
1202,650,2,795,clean_good,false,false
1203,651,0,207,clean_good,false,false
1204,651,1,602,clean_good,false,false
1205,651,2,795,clean_good,false,false
1206,652,0,207,clean_good,false,false
1207,652,1,602,clean_good,false,false
1208,652,2,795,clean_good,false,false
1209,653,0,207,clean_good,false,false
1210,653,1,602,clean_good,false,false
1211,653,2,795,clean_good,false,false
1212,654,0,207,clean_good,false,false
1213,654,1,602,clean_good,false,false
1214,654,2,795,clean_good,false,false
1215,655,0,207,clean_good,false,false
1216,655,1,602,clean_good,false,false
1217,655,2,795,clean_good,false,false
1218,656,0,207,clean_good,false,false
1219,656,1,602,clean_good,false,false
1220,656,2,795,clean_good,false,false
1221,657,0,207,clean_good,false,false
1222,657,1,602,clean_good,false,false
1223,657,2,795,clean_good,false,false
1224,658,0,207,clean_good,false,false
1225,658,1,602,clean_good,false,false
1226,658,2,795,clean_good,false,false
1227,659,0,207,clean_good,false,false
1228,659,1,602,clean_good,false,false
1229,659,2,795,clean_good,false,false
1230,660,0,207,clean_good,false,false
1231,660,1,602,clean_good,false,false
1232,660,2,795,clean_good,false,false
1233,661,0,207,clean_good,false,false
1234,661,1,602,clean_good,false,false
1235,661,2,795,clean_good,false,false
1236,662,0,207,clean_good,false,false
1237,662,1,602,clean_good,false,false
1238,662,2,795,clean_good,false,false
1239,663,0,207,clean_good,false,false
1240,663,1,602,clean_good,false,false
1241,663,2,795,clean_good,false,false
1242,664,0,207,clean_good,false,false
1243,664,1,602,clean_good,false,false
1244,664,2,795,clean_good,false,false
1245,665,0,207,clean_good,false,false
1246,665,1,602,clean_good,false,false
1247,665,2,795,clean_good,false,false
1248,666,0,207,clean_good,false,false
1249,666,1,602,clean_good,false,false
1250,666,2,795,clean_good,false,false
1251,667,0,207,clean_good,false,false
1252,667,1,602,clean_good,false,false
1253,667,2,795,clean_good,false,false
1254,668,0,207,clean_good,false,false
1255,668,1,602,clean_good,false,false
1256,668,2,795,clean_good,false,false
1257,669,0,207,clean_good,false,false
1258,669,1,602,clean_good,false,false
1259,669,2,795,clean_good,false,false
1260,670,0,207,clean_good,false,false
1261,670,1,602,clean_good,false,false
1262,670,2,795,clean_good,false,false
1263,671,0,207,clean_good,false,false
1264,671,1,602,clean_good,false,false
1265,671,2,795,clean_good,false,false
1266,672,0,207,clean_good,false,false
1267,672,1,602,clean_good,false,false
1268,672,2,795,clean_good,false,false
1269,673,0,207,clean_good,false,false
1270,673,1,602,clean_good,false,false
1271,673,2,795,clean_good,false,false
1272,674,0,207,clean_good,false,false
1273,674,1,602,clean_good,false,false
1274,674,2,795,clean_good,false,false
1275,675,0,207,clean_good,false,false
1276,675,1,602,clean_good,false,false
1277,675,2,795,clean_good,false,false
1278,676,0,207,clean_good,false,false
1279,676,1,602,clean_good,false,false
1280,676,2,795,clean_good,false,false
1281,677,0,207,clean_good,false,false
1282,677,1,602,clean_good,false,false
1283,677,2,795,clean_good,false,false
1284,678,0,207,clean_good,false,false
1285,678,1,602,clean_good,false,false
1286,678,2,795,clean_good,false,false
1287,679,0,207,clean_good,false,false
1288,679,1,602,clean_good,false,false
1289,679,2,795,clean_good,false,false
1290,680,0,207,clean_good,false,false
1291,680,1,602,clean_good,false,false
1292,680,2,795,clean_good,false,false
1293,681,0,207,clean_good,false,false
1294,681,1,602,clean_good,false,false
1295,681,2,795,clean_good,false,false
1296,682,0,207,clean_good,false,false
1297,682,1,602,clean_good,false,false
1298,682,2,795,clean_good,false,false
1299,683,0,207,clean_good,false,false
1300,683,1,602,clean_good,false,false
1301,683,2,795,clean_good,false,false
1302,684,0,207,mild_or_disputed,true,false
1303,684,1,602,clean_good,false,false
1304,684,2,795,clean_good,false,false
1305,685,0,207,clean_good,false,false
1306,685,1,602,clean_good,false,false
1307,685,2,795,clean_good,false,false
1308,686,0,207,clean_good,false,false
1309,686,1,602,clean_good,false,false
1310,686,2,795,clean_good,false,false
1311,687,0,207,clean_good,false,false
1312,687,1,602,clean_good,false,false
1313,687,2,795,clean_good,false,false
1314,688,0,207,clean_good,false,false
1315,688,1,602,clean_good,false,false
1316,688,2,795,clean_good,false,false
1317,689,0,207,clean_good,false,false
1318,689,1,602,clean_good,false,false
1319,689,2,795,clean_good,false,false
1320,690,0,207,clean_good,false,false
1321,690,1,602,clean_good,false,false
1322,690,2,795,clean_good,false,false
1323,691,0,207,clean_good,false,false
1324,691,1,602,clean_good,false,false
1325,691,2,795,clean_good,false,false
1326,692,0,207,clean_good,false,false
1327,692,1,602,clean_good,false,false
1328,692,2,795,clean_good,false,false
1329,693,0,207,clear_bad,true,true
1330,693,1,602,clean_good,false,false
1331,693,2,795,clean_good,false,false
1332,694,0,207,clean_good,false,false
1333,694,1,602,clean_good,false,false
1334,694,2,795,clean_good,false,false
1335,695,0,207,mild_or_disputed,false,false
1336,695,1,602,clean_good,false,false
1337,695,2,795,clean_good,false,false
1338,696,0,207,clean_good,false,false
1339,696,1,602,clean_good,false,false
1340,696,2,795,clean_good,false,false
1341,697,0,207,clean_good,false,false
1342,697,1,602,clean_good,false,false
1343,697,2,795,clean_good,false,false
1344,698,0,207,clean_good,false,false
1345,698,1,602,clean_good,false,false
1346,698,2,795,clean_good,false,false
1347,699,0,207,clean_good,false,false
1348,699,1,602,clean_good,false,false
1349,699,2,795,clean_good,false,false
1350,700,0,207,clean_good,false,false
1351,700,1,602,clean_good,false,false
1352,700,2,795,clean_good,false,false
1353,701,0,207,clean_good,false,false
1354,701,1,602,clean_good,false,false
1355,701,2,795,clean_good,false,false
1356,702,0,207,clean_good,false,false
1357,702,1,602,clean_good,false,false
1358,702,2,795,clean_good,false,false
1359,703,0,207,clean_good,false,false
1360,703,1,602,clean_good,false,false
1361,703,2,795,clean_good,false,false
1362,704,0,207,clean_good,false,false
1363,704,1,602,clean_good,false,false
1364,704,2,795,clean_good,false,false
1365,705,0,207,clean_good,false,false
1366,705,1,602,clean_good,false,false
1367,705,2,795,clean_good,false,false
1368,706,0,207,clean_good,false,false
1369,706,1,602,clean_good,false,false
1370,706,2,795,clean_good,false,false
1371,707,0,207,clean_good,false,false
1372,707,1,602,clean_good,false,false
1373,707,2,795,clean_good,false,false
1374,708,0,207,clean_good,false,false
1375,708,1,602,clean_good,false,false
1376,708,2,795,clean_good,false,false
1377,709,0,207,clean_good,false,false
1378,709,1,602,clean_good,false,false
1379,709,2,795,clean_good,false,false
1380,710,0,207,clean_good,false,false
1381,710,1,602,clean_good,false,false
1382,710,2,795,clean_good,false,false
1383,711,0,207,clean_good,false,false
1384,711,1,602,clean_good,false,false
1385,711,2,795,clean_good,false,false
1386,712,0,207,clean_good,false,false
1387,712,1,602,clean_good,false,false
1388,712,2,795,clean_good,false,false
1389,713,0,207,clean_good,false,false
1390,713,1,602,clean_good,false,false
1391,713,2,795,clean_good,false,false
1392,714,0,207,clean_good,false,false
1393,714,1,602,clean_good,false,false
1394,714,2,795,clean_good,false,false
1395,715,0,207,mild_or_disputed,true,false
1396,715,1,602,clean_good,false,false
1397,715,2,795,clean_good,false,false
1398,716,0,207,clean_good,false,false
1399,716,1,602,clean_good,false,false
1400,716,2,795,clean_good,false,false
1401,717,0,207,clean_good,false,false
1402,717,1,602,clean_good,false,false
1403,717,2,795,clean_good,false,false
1404,718,0,207,clean_good,false,false
1405,718,1,602,clean_good,false,false
1406,718,2,795,clean_good,false,false
1407,719,0,207,clean_good,false,false
1408,719,1,602,clean_good,false,false
1409,719,2,795,clean_good,false,false
1410,720,0,207,clean_good,false,false
1411,720,1,602,clean_good,false,false
1412,720,2,795,clean_good,false,false
1413,721,0,207,clean_good,false,false
1414,721,1,602,clean_good,false,false
1415,721,2,795,clean_good,false,false
1416,722,0,207,clean_good,false,false
1417,722,1,602,clean_good,false,false
1418,722,2,795,clean_good,false,false
1419,723,0,207,clean_good,false,false
1420,723,1,602,clean_good,false,false
1421,723,2,795,clean_good,false,false
1422,724,0,207,clean_good,false,false
1423,724,1,602,clean_good,false,false
1424,724,2,795,clean_good,false,false
1425,725,0,207,clean_good,false,false
1426,725,1,602,clean_good,false,false
1427,725,2,795,clean_good,false,false
1428,726,0,207,clean_good,false,false
1429,726,1,602,clean_good,false,false
1430,726,2,795,clean_good,false,false
1431,727,0,207,clean_good,false,false
1432,727,1,602,clean_good,false,false
1433,727,2,795,clean_good,false,false
1434,728,0,207,clean_good,false,false
1435,728,1,602,clean_good,false,false
1436,728,2,795,clean_good,false,false
1437,729,0,207,clean_good,false,false
1438,729,1,602,clean_good,false,false
1439,729,2,795,clean_good,false,false
1440,730,0,207,clean_good,false,false
1441,730,1,602,clean_good,false,false
1442,730,2,795,clean_good,false,false
1443,731,0,207,clean_good,false,false
1444,731,1,602,clean_good,false,false
1445,731,2,795,clean_good,false,false
1446,732,0,207,clean_good,false,false
1447,732,1,602,clean_good,false,false
1448,732,2,795,clean_good,false,false
1449,733,0,207,clean_good,false,false
1450,733,1,602,clean_good,false,false
1451,733,2,795,clean_good,false,false
1452,734,0,207,clean_good,false,false
1453,734,1,602,clean_good,false,false
1454,734,2,795,clean_good,false,false
1455,735,0,207,mild_or_disputed,false,false
1456,735,1,602,clean_good,false,false
1457,735,2,795,clean_good,false,false
1458,736,0,207,clean_good,false,false
1459,736,1,602,clean_good,false,false
1460,736,2,795,clean_good,false,false
1461,737,0,207,clean_good,false,false
1462,737,1,602,clean_good,false,false
1463,737,2,795,clean_good,false,false
1464,738,0,207,clean_good,false,false
1465,738,1,602,clean_good,false,false
1466,738,2,795,clean_good,false,false
1467,739,0,207,clean_good,false,false
1468,739,1,602,clean_good,false,false
1469,739,2,795,clean_good,false,false
1470,740,0,207,clean_good,false,false
1471,740,1,602,clean_good,false,false
1472,740,2,795,clean_good,false,false
1473,741,0,207,mild_or_disputed,true,false
1474,741,1,602,clean_good,false,false
1475,741,2,795,clean_good,false,false
1476,742,0,207,clean_good,false,false
1477,742,1,602,clean_good,false,false
1478,742,2,795,clean_good,false,false
1479,743,0,207,clean_good,false,false
1480,743,1,602,clean_good,false,false
1481,743,2,795,clean_good,false,false
1482,744,0,207,clean_good,false,false
1483,744,1,602,clean_good,false,false
1484,744,2,795,clean_good,false,false
1485,745,0,207,clean_good,false,false
1486,745,1,602,clean_good,false,false
1487,745,2,795,clean_good,false,false
1488,746,0,207,clean_good,false,false
1489,746,1,602,clean_good,false,false
1490,746,2,795,clean_good,false,false
1491,747,0,207,clean_good,false,false
1492,747,1,602,clean_good,false,false
1493,747,2,795,clean_good,false,false
1494,748,0,207,clean_good,false,false
1495,748,1,602,clean_good,false,false
1496,748,2,795,clean_good,false,false
1497,749,0,207,clean_good,false,false
1498,749,1,602,clean_good,false,false
1499,749,2,795,clean_good,false,false
1500,750,0,207,clean_good,false,false
1501,750,1,602,clean_good,false,false
1502,750,2,795,clean_good,false,false
1503,751,0,207,clean_good,false,false
1504,751,1,602,clean_good,false,false
1505,751,2,795,clean_good,false,false
1506,752,0,207,clean_good,false,false
1507,752,1,602,clean_good,false,false
1508,752,2,795,clean_good,false,false
1509,753,0,207,mild_or_disputed,true,false
1510,753,1,602,clear_bad,true,true
1511,753,2,795,clean_good,false,false
1512,754,0,207,clean_good,false,false
1513,754,1,602,clean_good,false,false
1514,754,2,795,clean_good,false,false
1515,755,0,207,clean_good,false,false
1516,755,1,602,clean_good,false,false
1517,755,2,795,clean_good,false,false
1518,756,0,207,clean_good,false,false
1519,756,1,602,clean_good,false,false
1520,756,2,795,clean_good,false,false
1521,757,0,207,clean_good,false,false
1522,757,1,602,clean_good,false,false
1523,757,2,795,clean_good,false,false
1524,758,0,207,clean_good,false,false
1525,758,1,602,clean_good,false,false
1526,758,2,795,clean_good,false,false
1527,759,0,207,clean_good,false,false
1528,759,1,602,clean_good,false,false
1529,759,2,795,clean_good,false,false
1530,760,0,207,clean_good,false,false
1531,760,1,602,clean_good,false,false
1532,760,2,795,clean_good,false,false
1533,761,0,207,clean_good,false,false
1534,761,1,602,clean_good,false,false
1535,761,2,795,clean_good,false,false
1536,762,0,207,clean_good,false,false
1537,762,1,602,clean_good,false,false
1538,762,2,795,clean_good,false,false
1539,763,0,207,clean_good,false,false
1540,763,1,602,clean_good,false,false
1541,763,2,795,clean_good,false,false
1542,764,0,207,clean_good,false,false
1543,764,1,602,clean_good,false,false
1544,764,2,795,clean_good,false,false
1545,765,0,207,clean_good,false,false
1546,765,1,602,clean_good,false,false
1547,765,2,795,clean_good,false,false
1548,766,0,207,clean_good,false,false
1549,766,1,602,clean_good,false,false
1550,766,2,795,clean_good,false,false
1551,767,0,207,clean_good,false,false
1552,767,1,602,clean_good,false,false
1553,767,2,795,clean_good,false,false
1554,768,0,207,clean_good,false,false
1555,768,1,602,clean_good,false,false
1556,768,2,795,clean_good,false,false
1557,769,0,207,clean_good,false,false
1558,769,1,602,clean_good,false,false
1559,769,2,795,clean_good,false,false
1560,770,0,207,mild_or_disputed,true,false
1561,770,1,602,clean_good,false,false
1562,770,2,795,clean_good,false,false
1563,771,0,207,clean_good,false,false
1564,771,1,602,clean_good,false,false
1565,771,2,795,clean_good,false,false
1566,772,0,207,clean_good,false,false
1567,772,1,602,clean_good,false,false
1568,772,2,795,clean_good,false,false
1569,773,0,207,clean_good,false,false
1570,773,1,602,clean_good,false,false
1571,773,2,795,clean_good,false,false
1572,774,0,207,clean_good,false,false
1573,774,1,602,clean_good,false,false
1574,774,2,795,clean_good,false,false
1575,775,0,207,clean_good,false,false
1576,775,1,602,clean_good,false,false
1577,775,2,795,clean_good,false,false
1578,776,0,207,clean_good,false,false
1579,776,1,602,clean_good,false,false
1580,776,2,795,clean_good,false,false
1581,777,0,207,clean_good,false,false
1582,777,1,602,clean_good,false,false
1583,777,2,795,clean_good,false,false
1584,778,0,207,clean_good,false,false
1585,778,1,602,clean_good,false,false
1586,778,2,795,clean_good,false,false
1587,779,0,207,clean_good,false,false
1588,779,1,602,clean_good,false,false
1589,779,2,795,clean_good,false,false
1590,780,0,207,clean_good,false,false
1591,780,1,602,clean_good,false,false
1592,780,2,795,clean_good,false,false
1593,781,0,207,clean_good,false,false
