review_id,severity,global_blur,local_blur,soft_fusion_or_melting,discrete_duplication_or_extra_part,detachment_or_floating_part,topology_or_attachment_error,limb_or_object_misalignment,texture_break,other,none
2_712f6aff86c16756b15a,0,0,0,0,0,0,0,0,0,0,1
2_c90716fbb91238dba286,0,0,0,0,0,0,0,0,0,0,1
2_273f7641b1d15246a0a5,0,0,0,0,0,0,0,0,0,0,1
2_7e1349e6008a9972604f,0,0,0,0,0,0,0,0,0,0,1
2_4f7fc6e23238c265f60c,0,0,0,0,0,0,0,0,0,0,1
2_2dd6145ec9c53eb71a86,0,0,0,0,0,0,0,0,0,0,1
2_a55f3ccc86fe40fff394,0,0,0,0,0,0,0,0,0,0,1
2_fbfa16e6809c5902e83e,0,0,0,0,0,0,0,0,0,0,1
2_c7658a2aea241c28dd8d,0,0,0,0,0,0,0,0,0,0,1
2_df1cf1900396fc87dd50,0,0,0,0,0,0,0,0,0,0,1
2_e8bffd2af74a385468b9,0,0,0,0,0,0,0,0,0,0,1
2_d4ebd59a351e7b7a1b84,0,0,0,0,0,0,0,0,0,0,1
2_485b7686538e53190542,0,0,0,0,0,0,0,0,0,0,1
2_b0a6cdd90e00923266f8,0,0,0,0,0,0,0,0,0,0,1
2_54f82c07260c721d4e3f,0,0,0,0,0,0,0,0,0,0,1
2_6c540bb66ff94c43f33c,0,0,0,0,0,0,0,0,0,0,1
2_49a67d3582540dd555e4,0,0,0,0,0,0,0,0,0,0,1
2_74c8a4bcac8aab5b62a9,0,0,0,0,0,0,0,0,0,0,1
2_4b403ecdd9beddac6cae,0,0,0,0,0,0,0,0,0,0,1
2_f3448f18eddbf03675a8,0,0,0,0,0,0,0,0,0,0,1
2_57a583cecbaa2ce1d87a,0,0,0,0,0,0,0,0,0,0,1
2_abe14b6cb56de681383c,0,0,0,0,0,0,0,0,0,0,1
2_ddd4cabfaecee9f73bd2,0,0,0,0,0,0,0,0,0,0,1
2_09adc86c346cd874f435,0,0,0,0,0,0,0,0,0,0,1
2_552b379fb716a7d887d0,0,0,0,0,0,0,0,0,0,0,1
2_e64774c329eff338cddd,0,0,0,0,0,0,0,0,0,0,1
2_07e1e6ca80d68c3ef7d0,0,0,0,0,0,0,0,0,0,0,1
2_b92a5ba46a55d2ecea46,0,0,0,0,0,0,0,0,0,0,1
2_4bb8aad99c62a308dddb,0,0,0,0,0,0,0,0,0,0,1
2_8573c3bfd00a0dd854c3,0,0,0,0,0,0,0,0,0,0,1
2_9e39f02f0f7a7c27e13a,0,0,0,0,0,0,0,0,0,0,1
2_6a1b4d13e81ab9bb9a21,0,0,0,0,0,0,0,0,0,0,1
2_31be58ff0cbe23bb0e4c,0,0,0,0,0,0,0,0,0,0,1
2_c6af78b2fb206c846b57,0,0,0,0,0,0,0,0,0,0,1
2_760fac67bbf4369574d7,0,0,0,0,0,0,0,0,0,0,1
2_37f5f8d54dc28a0541b2,0,0,0,0,0,0,0,0,0,0,1
2_a7a4748e3a515db0b913,0,0,0,0,0,0,0,0,0,0,1
2_e41fb227b073e6a1c52d,0,0,0,0,0,0,0,0,0,0,1
2_3a43fbd5782f255fdc62,0,0,0,0,0,0,0,0,0,0,1
2_c885a3ba49d24662db9d,0,0,0,0,0,0,0,0,0,0,1
2_e52e187715e7f610097e,0,0,0,0,0,0,0,0,0,0,1
2_8b8251567473801e849f,0,0,0,0,0,0,0,0,0,0,1
2_254aafbf179e44f4df2e,0,0,0,0,0,0,0,0,0,0,1
2_505b24405428dc1f1f1f,0,0,0,0,0,0,0,0,0,0,1
2_ce4cad897cb843795245,0,0,0,0,0,0,0,0,0,0,1
2_21f2b288ec704be011c0,0,0,0,0,0,0,0,0,0,0,1
2_3932329389fd8fa8948b,0,0,0,0,0,0,0,0,0,0,1
2_81d8331f7723767a07fa,0,0,0,0,0,0,0,0,0,0,1
2_0a6a069e9247bb014b28,0,0,0,0,0,0,0,0,0,0,1
2_f99cb505c4a4b5f2ee78,0,0,0,0,0,0,0,0,0,0,1
2_4d702250258c5090b35b,0,0,0,0,0,0,0,0,0,0,1
2_27c89ec89a30f04719b8,0,0,0,0,0,0,0,0,0,0,1
2_7e013bc68b6639bf370e,0,0,0,0,0,0,0,0,0,0,1
2_c1cd8f5707120ec35b8b,0,0,0,0,0,0,0,0,0,0,1
2_5b229986134a2383cce4,0,0,0,0,0,0,0,0,0,0,1
2_1ba2d1a15b03bb0b6c86,0,0,0,0,0,0,0,0,0,0,1
2_1732898c4ba808889251,0,0,0,0,0,0,0,0,0,0,1
2_d0b732d0d505380827df,0,0,0,0,0,0,0,0,0,0,1
2_00b744b218ee96356b45,0,0,0,0,0,0,0,0,0,0,1
2_5562abc180ce4c84c8c2,0,0,0,0,0,0,0,0,0,0,1
2_b625342954be0b6d9af5,0,0,0,0,0,0,0,0,0,0,1
2_8dd5017d7f98363eb00f,0,0,0,0,0,0,0,0,0,0,1
2_7b6a381be566c85c0956,0,0,0,0,0,0,0,0,0,0,1
2_15a45293f134875c24a8,0,0,0,0,0,0,0,0,0,0,1
2_c1e386b672de4eae6a9b,0,0,0,0,0,0,0,0,0,0,1
2_8820efd966cd496918a4,0,0,0,0,0,0,0,0,0,0,1
2_af21a370b7a03262c109,0,0,0,0,0,0,0,0,0,0,1
2_0e851e5c95f99a7bd897,0,0,0,0,0,0,0,0,0,0,1
2_eed2c7d9d3b717d9f12f,0,0,0,0,0,0,0,0,0,0,1
2_7dfa7f9bcb34405742ec,0,0,0,0,0,0,0,0,0,0,1
2_407564ced1063019f39a,0,0,0,0,0,0,0,0,0,0,1
2_4a8d1f775fa11cde1c20,0,0,0,0,0,0,0,0,0,0,1
2_00665e0a50859f199eef,0,0,0,0,0,0,0,0,0,0,1
2_aedef159300243c91fd8,0,0,0,0,0,0,0,0,0,0,1
2_e0dbaff06a4a41bd5c3e,0,0,0,0,0,0,0,0,0,0,1
2_59646a98aebfdb9504a7,0,0,0,0,0,0,0,0,0,0,1
2_1fef90b687400401b716,0,0,0,0,0,0,0,0,0,0,1
2_33c86b4f203d8c1f9b83,0,0,0,0,0,0,0,0,0,0,1
2_080d5fdd275a8c76e91b,0,0,0,0,0,0,0,0,0,0,1
2_3c1a5e6006da72cb9ad4,0,0,0,0,0,0,0,0,0,0,1
2_6cde7d9477916806031e,0,0,0,0,0,0,0,0,0,0,1
2_ef6c8d8e515875584713,0,0,0,0,0,0,0,0,0,0,1
2_483af4b101268024a023,0,0,0,0,0,0,0,0,0,0,1
2_97c1ffe7856578b379e1,0,0,0,0,0,0,0,0,0,0,1
2_a0f849c67744d0a7e4d5,0,0,0,0,0,0,0,0,0,0,1
2_0f29ecb288642ac4975c,0,0,0,0,0,0,0,0,0,0,1
2_a0df73feec2e5a125978,0,0,0,0,0,0,0,0,0,0,1
2_234ea7b8016905985fdc,0,0,0,0,0,0,0,0,0,0,1
2_96425286b46dcf1f43b2,0,0,0,0,0,0,0,0,0,0,1
2_b6db36f55b9f679f3f7c,0,0,0,0,0,0,0,0,0,0,1
2_ccbd272db99c1a9d77a1,0,0,0,0,0,0,0,0,0,0,1
2_fac56beed15c22f2bc6c,0,0,0,0,0,0,0,0,0,0,1
2_4e65fdc9873421d82495,0,0,0,0,0,0,0,0,0,0,1
2_b4961276909d547f38bc,0,0,0,0,0,0,0,0,0,0,1
2_30274d3f44f20d5a0f2e,0,0,0,0,0,0,0,0,0,0,1
2_c4c6d3cd44f40b132597,0,0,0,0,0,0,0,0,0,0,1
2_b879b02c3cdfb35a9a5a,0,0,0,0,0,0,0,0,0,0,1
2_a2b985e899d9e8adfe2c,0,0,0,0,0,0,0,0,0,0,1
2_6e292062b2db0c56b2fb,0,0,0,0,0,0,0,0,0,0,1
2_8640c5f04337202a8d1e,0,0,0,0,0,0,0,0,0,0,1
2_638be5b8761ea59edcb3,0,0,0,0,0,0,0,0,0,0,1
2_809484e0f6b613d563bf,0,0,0,0,0,0,0,0,0,0,1
2_2dc96b7df4dfcb41bb6e,0,0,0,0,0,0,0,0,0,0,1
2_141d5692fd0688021d0f,0,0,0,0,0,0,0,0,0,0,1
2_54026e7053f72704d8ac,0,0,0,0,0,0,0,0,0,0,1
2_4b7d3b0acbf6bf51c96b,0,0,0,0,0,0,0,0,0,0,1
2_ec11d454676c493a101c,0,0,0,0,0,0,0,0,0,0,1
2_503e4e0c18a876ba64de,0,0,0,0,0,0,0,0,0,0,1
2_20e1963f230f30ec50a1,0,0,0,0,0,0,0,0,0,0,1
2_59de2899bc97477281fd,0,0,0,0,0,0,0,0,0,0,1
2_4be256812177b7089bd5,0,0,0,0,0,0,0,0,0,0,1
2_a6c1acbc80733b5352a0,2,1,0,0,0,0,0,0,0,0,0
2_d9d72a65459303ab64c6,0,0,0,0,0,0,0,0,0,0,1
2_ed6783d7a48bcc089eb4,0,0,0,0,0,0,0,0,0,0,1
2_9fab34ebde2108711ad2,0,0,0,0,0,0,0,0,0,0,1
2_cbceac9ca71932ba9a6e,0,0,0,0,0,0,0,0,0,0,1
2_ec1ffd1d80bdf333ff29,0,0,0,0,0,0,0,0,0,0,1
2_47bafe709fb6e992e2a8,0,0,0,0,0,0,0,0,0,0,1
2_4c474a309a1b1fc9d018,0,0,0,0,0,0,0,0,0,0,1
2_e3d244a8ba80c970d506,0,0,0,0,0,0,0,0,0,0,1
2_50d1dfb80907a017592f,0,0,0,0,0,0,0,0,0,0,1
2_4a12b03adb8012a2fc80,0,0,0,0,0,0,0,0,0,0,1
2_a17a34d7fa37f392df7a,0,0,0,0,0,0,0,0,0,0,1
2_a8f32294cad0a312c6f2,0,0,0,0,0,0,0,0,0,0,1
2_767943708401fc3c000f,0,0,0,0,0,0,0,0,0,0,1
2_a9e079742a2d80bda547,0,0,0,0,0,0,0,0,0,0,1
2_4639013b3641c2b3cd87,0,0,0,0,0,0,0,0,0,0,1
2_2609ee5d1190fe20b19f,0,0,0,0,0,0,0,0,0,0,1
2_3aaf48815211171174eb,0,0,0,0,0,0,0,0,0,0,1
2_f29db7e7a02c5b93b499,0,0,0,0,0,0,0,0,0,0,1
2_0e624e2276ca21f999c9,0,0,0,0,0,0,0,0,0,0,1
2_9de5dce10a59833aa4af,0,0,0,0,0,0,0,0,0,0,1
2_f5506bd0d53e6d90c676,0,0,0,0,0,0,0,0,0,0,1
2_afafc1696c1003ac10b2,0,0,0,0,0,0,0,0,0,0,1
2_cf49ae2bf608203be4d3,0,0,0,0,0,0,0,0,0,0,1
2_916f9a69c0c9d3e71895,0,0,0,0,0,0,0,0,0,0,1
2_384c9483b86cfedb6b0d,0,0,0,0,0,0,0,0,0,0,1
2_272f24e8475f33d7cc98,0,0,0,0,0,0,0,0,0,0,1
2_b7d44e2614a0e4091f86,0,0,0,0,0,0,0,0,0,0,1
2_0f65b414ec8d9e40c253,0,0,0,0,0,0,0,0,0,0,1
2_2d0ad6c5499409100261,0,0,0,0,0,0,0,0,0,0,1
2_42d2e2586eee6c37d73e,0,0,0,0,0,0,0,0,0,0,1
2_aaef41e952051636ea93,0,0,0,0,0,0,0,0,0,0,1
2_ee553fea6cf52162210d,0,0,0,0,0,0,0,0,0,0,1
2_ee3699604898e6f437f2,0,0,0,0,0,0,0,0,0,0,1
2_a9aea4fb34db8dd83ce3,0,0,0,0,0,0,0,0,0,0,1
2_493277788bf118370dd1,0,0,0,0,0,0,0,0,0,0,1
2_44c8725baa9eea15e947,0,0,0,0,0,0,0,0,0,0,1
2_bcfdef2949d42a8d42ef,0,0,0,0,0,0,0,0,0,0,1
2_c2578789ecc117cb5ff0,0,0,0,0,0,0,0,0,0,0,1
2_e40ecba25361cf7ff0de,0,0,0,0,0,0,0,0,0,0,1
2_71766b6326ecbf9d8083,0,0,0,0,0,0,0,0,0,0,1
2_cd1be244ddcb5a34c3aa,0,0,0,0,0,0,0,0,0,0,1
2_1d025061b51547852cc0,0,0,0,0,0,0,0,0,0,0,1
2_0a090d95f88678366a8b,0,0,0,0,0,0,0,0,0,0,1
2_1908a7d111e5aef0c527,0,0,0,0,0,0,0,0,0,0,1
2_3872d90d5da9969cb554,0,0,0,0,0,0,0,0,0,0,1
2_cd0e97220b7dbde1383e,0,0,0,0,0,0,0,0,0,0,1
2_767d785c99ad1673dd1e,0,0,0,0,0,0,0,0,0,0,1
2_e4406ef6c54a7cabaec7,0,0,0,0,0,0,0,0,0,0,1
2_19d44cb19a31054d6036,0,0,0,0,0,0,0,0,0,0,1
2_c53393670761d5f3c651,0,0,0,0,0,0,0,0,0,0,1
2_ff16fe5e381af5465840,0,0,0,0,0,0,0,0,0,0,1
2_20a331ea2e52cb06d192,0,0,0,0,0,0,0,0,0,0,1
2_c5be3b49a974484aa3da,0,0,0,0,0,0,0,0,0,0,1
2_ca08aa656b06f6f45290,0,0,0,0,0,0,0,0,0,0,1
2_61266ea29f3f0c6a82a6,2,1,0,0,0,0,0,0,0,0,0
2_d11dee88a3e37ff2fc67,0,0,0,0,0,0,0,0,0,0,1
2_b8c81b013ce7fae92e2e,0,0,0,0,0,0,0,0,0,0,1
2_e90b2e7f61f0bd856eb3,0,0,0,0,0,0,0,0,0,0,1
2_838912024896d6b6e6a8,0,0,0,0,0,0,0,0,0,0,1
2_56fe4f0eaf610c9a87ee,0,0,0,0,0,0,0,0,0,0,1
2_86ca803be149385f635e,0,0,0,0,0,0,0,0,0,0,1
2_b1aa4b86e662c31390f6,0,0,0,0,0,0,0,0,0,0,1
2_4d4da684427250076042,0,0,0,0,0,0,0,0,0,0,1
2_f236f1422f13b8b1d59d,0,0,0,0,0,0,0,0,0,0,1
2_1de5a67435ed6aba21a8,0,0,0,0,0,0,0,0,0,0,1
2_0ca7965d073b5f30f1b1,0,0,0,0,0,0,0,0,0,0,1
2_6c50f66378f3f14a5864,0,0,0,0,0,0,0,0,0,0,1
2_6920268c8e1f29d7b6a4,0,0,0,0,0,0,0,0,0,0,1
2_9df5dfb909bc6abbde69,0,0,0,0,0,0,0,0,0,0,1
2_350742568bccf5691d25,0,0,0,0,0,0,0,0,0,0,1
2_e149f345b1744cb6b497,0,0,0,0,0,0,0,0,0,0,1
2_d58c00e62db43f717152,0,0,0,0,0,0,0,0,0,0,1
2_16dc8185bea909825441,0,0,0,0,0,0,0,0,0,0,1
2_190f1df2fd0e42839951,0,0,0,0,0,0,0,0,0,0,1
2_bda6e72459634052eb20,0,0,0,0,0,0,0,0,0,0,1
2_4ee6e817f08ef398e39c,0,0,0,0,0,0,0,0,0,0,1
2_db9a9b0399cfe0418fec,0,0,0,0,0,0,0,0,0,0,1
2_85ba79257a1c9e050b59,0,0,0,0,0,0,0,0,0,0,1
2_9af044155ff13b55360e,0,0,0,0,0,0,0,0,0,0,1
2_57ebd906d2cabf4b9ea6,0,0,0,0,0,0,0,0,0,0,1
2_141f6bdfe78d68471d61,0,0,0,0,0,0,0,0,0,0,1
2_087c9e4917d6202889cb,0,0,0,0,0,0,0,0,0,0,1
2_0aab80200e8fd0aefd03,0,0,0,0,0,0,0,0,0,0,1
2_a1e8df50bd4d5338c88f,0,0,0,0,0,0,0,0,0,0,1
2_f9a2d8d03bd86ee221b8,0,0,0,0,0,0,0,0,0,0,1
2_8d27273ad80741f583ad,0,0,0,0,0,0,0,0,0,0,1
2_5018b9423c427f686110,0,0,0,0,0,0,0,0,0,0,1
2_ffd334fe1f89bf071eee,0,0,0,0,0,0,0,0,0,0,1
2_b322ff6d095d7e09675a,0,0,0,0,0,0,0,0,0,0,1
2_48c73d69df2fec44ad9e,0,0,0,0,0,0,0,0,0,0,1
2_2d95ab7521e58e5b3e6a,0,0,0,0,0,0,0,0,0,0,1
2_fa524a1a4ea842727af2,0,0,0,0,0,0,0,0,0,0,1
2_2a111f95a4674d03403e,0,0,0,0,0,0,0,0,0,0,1
2_e1ca8cc3d58f5dacba3b,0,0,0,0,0,0,0,0,0,0,1
2_f33004639e47506cebad,0,0,0,0,0,0,0,0,0,0,1
2_17004a6a702351a67f47,0,0,0,0,0,0,0,0,0,0,1
2_6925c34f8cec32639281,0,0,0,0,0,0,0,0,0,0,1
2_affb860a464602495b49,0,0,0,0,0,0,0,0,0,0,1
2_d0da0f67b17ac33944ff,0,0,0,0,0,0,0,0,0,0,1
2_0a7a774c866e1064e4ac,0,0,0,0,0,0,0,0,0,0,1
2_dff433cfa9415ce6f621,0,0,0,0,0,0,0,0,0,0,1
2_95091a547fc3660c8e25,0,0,0,0,0,0,0,0,0,0,1
2_1d35bf1f21a83c205307,0,0,0,0,0,0,0,0,0,0,1
2_61f7b9b80cbbb7a5220b,0,0,0,0,0,0,0,0,0,0,1
2_244498472140c9fa7ba0,0,0,0,0,0,0,0,0,0,0,1
2_55419e26b15393e3de61,0,0,0,0,0,0,0,0,0,0,1
2_a25710ecf27db0189d09,0,0,0,0,0,0,0,0,0,0,1
2_445deb3f892a59c7aefd,0,0,0,0,0,0,0,0,0,0,1
2_7cca78e0df0a9e40b90b,0,0,0,0,0,0,0,0,0,0,1
2_5852f25c8b52a703f3a7,0,0,0,0,0,0,0,0,0,0,1
2_b54559daa01d9e5c0530,0,0,0,0,0,0,0,0,0,0,1
2_23cab2190fd3a18a6cdb,0,0,0,0,0,0,0,0,0,0,1
2_b314bc7aceec70bb0758,0,0,0,0,0,0,0,0,0,0,1
2_d46b14571fbcf865303b,0,0,0,0,0,0,0,0,0,0,1
2_61d2fa50bffbf0327406,0,0,0,0,0,0,0,0,0,0,1
2_8359a670a05eb169ff0a,0,0,0,0,0,0,0,0,0,0,1
2_2257085585b414326b22,1,0,0,0,0,0,0,1,0,0,0
2_781f7bb07d30284755c6,0,0,0,0,0,0,0,0,0,0,1
2_a05be753e2c58854e412,0,0,0,0,0,0,0,0,0,0,1
2_375813b4ead6dd2a505f,0,0,0,0,0,0,0,0,0,0,1
2_eea3bed2c8e678d630a3,0,0,0,0,0,0,0,0,0,0,1
2_fcc0acc45e5821626342,0,0,0,0,0,0,0,0,0,0,1
2_cf5e3950f577a6daa9ed,0,0,0,0,0,0,0,0,0,0,1
2_a735f267966a101ab197,0,0,0,0,0,0,0,0,0,0,1
2_9873eb345bb8a5a1c2d5,0,0,0,0,0,0,0,0,0,0,1
2_89cc93bef7f3c69f06f2,0,0,0,0,0,0,0,0,0,0,1
2_4735638f905df30c142a,0,0,0,0,0,0,0,0,0,0,1
2_fe7e573928b697115f0d,0,0,0,0,0,0,0,0,0,0,1
2_541ecd962b5a68a37b84,0,0,0,0,0,0,0,0,0,0,1
2_c88d68d84bf60ef047c9,0,0,0,0,0,0,0,0,0,0,1
2_1f9cb07fa298c260b4c7,0,0,0,0,0,0,0,0,0,0,1
2_82d9396de44eaede6dca,0,0,0,0,0,0,0,0,0,0,1
2_78d1b70f81a9a506a9b9,0,0,0,0,0,0,0,0,0,0,1
2_38a77642ab92b5e38eca,0,0,0,0,0,0,0,0,0,0,1
2_9999b472594bcde4b056,0,0,0,0,0,0,0,0,0,0,1
2_b1a9766d96d75a517966,0,0,0,0,0,0,0,0,0,0,1
2_2b51af0580c7b69cead0,0,0,0,0,0,0,0,0,0,0,1
2_98360ecb2530366de056,0,0,0,0,0,0,0,0,0,0,1
2_5dc5f8b1e8f88f8c9e36,0,0,0,0,0,0,0,0,0,0,1
2_d0d880ef4ff38fc341a8,0,0,0,0,0,0,0,0,0,0,1
2_a2182ee2499f44fc42b5,0,0,0,0,0,0,0,0,0,0,1
2_302f768b9c6070bac0cb,0,0,0,0,0,0,0,0,0,0,1
2_83ea835008c574a5e340,0,0,0,0,0,0,0,0,0,0,1
2_9f0aa977dc5130274718,0,0,0,0,0,0,0,0,0,0,1
2_1fc689d0f1966947e4d3,0,0,0,0,0,0,0,0,0,0,1
2_af0decc88ba1033933d9,0,0,0,0,0,0,0,0,0,0,1
2_b2ff09d4bec10a0471c2,0,0,0,0,0,0,0,0,0,0,1
2_99f2642adbe413e5a3ee,0,0,0,0,0,0,0,0,0,0,1
2_a918e7dbb8285d02437d,0,0,0,0,0,0,0,0,0,0,1
2_ce2910f052393c32d57c,0,0,0,0,0,0,0,0,0,0,1
2_b0eb1233fc39be5395e0,0,0,0,0,0,0,0,0,0,0,1
2_66a3f01cdc091f224494,0,0,0,0,0,0,0,0,0,0,1
2_fa5547fbdd36363f5630,0,0,0,0,0,0,0,0,0,0,1
2_fae1770ca160c901fc4d,0,0,0,0,0,0,0,0,0,0,1
2_90f07d38808da58a77b9,0,0,0,0,0,0,0,0,0,0,1
2_8167142e04f51ee2f2d1,0,0,0,0,0,0,0,0,0,0,1
2_7482202c4790d609e73e,0,0,0,0,0,0,0,0,0,0,1
2_e766f264c6708d4cfc88,0,0,0,0,0,0,0,0,0,0,1
2_2232e71eaa8dfa4d6b74,0,0,0,0,0,0,0,0,0,0,1
2_6224bd41382f3c957192,0,0,0,0,0,0,0,0,0,0,1
2_e6d0e2561688db91b9a0,0,0,0,0,0,0,0,0,0,0,1
2_b3b5a9b795b92e268932,0,0,0,0,0,0,0,0,0,0,1
2_6a49945a36d89e1c6643,0,0,0,0,0,0,0,0,0,0,1
2_f02cf22c9333cd114e54,0,0,0,0,0,0,0,0,0,0,1
2_7d300ca980364e743005,0,0,0,0,0,0,0,0,0,0,1
2_87bb642cc84409f485c6,0,0,0,0,0,0,0,0,0,0,1
2_9a309ca029ebb0955053,0,0,0,0,0,0,0,0,0,0,1
2_46bbb3f1e401afbff1c0,0,0,0,0,0,0,0,0,0,0,1
2_0c302f74e8d246dfeb1f,0,0,0,0,0,0,0,0,0,0,1
2_c17869cf2e2293a3474a,0,0,0,0,0,0,0,0,0,0,1
2_b4c1ac2c176ce15e96ab,0,0,0,0,0,0,0,0,0,0,1
2_be1ff0367ceb8a528ddc,0,0,0,0,0,0,0,0,0,0,1
2_b55ef637af8aa021bbf6,0,0,0,0,0,0,0,0,0,0,1
2_28b6e7b6b5ab31d2d453,0,0,0,0,0,0,0,0,0,0,1
2_b1654433c7c23ab0dc7e,0,0,0,0,0,0,0,0,0,0,1
2_995057164a4ec82187b6,0,0,0,0,0,0,0,0,0,0,1
2_f3c35b7380b80ca7aee9,0,0,0,0,0,0,0,0,0,0,1
2_28674f2427927a15bc65,0,0,0,0,0,0,0,0,0,0,1
2_786f55241fb885ab20f4,0,0,0,0,0,0,0,0,0,0,1
2_ab8d678b42151c36f1ff,0,0,0,0,0,0,0,0,0,0,1
2_0f76b8c660d67c2ef393,0,0,0,0,0,0,0,0,0,0,1
2_5ed745ec635282a05e20,0,0,0,0,0,0,0,0,0,0,1
2_d7822b3a408a5f350ae1,0,0,0,0,0,0,0,0,0,0,1
2_1b87b57f78a9339318eb,0,0,0,0,0,0,0,0,0,0,1
2_adae697f9949bedd8e1f,0,0,0,0,0,0,0,0,0,0,1
2_e74f90d7bc8fa77a76fd,0,0,0,0,0,0,0,0,0,0,1
2_6fddd5ae3406d08954b6,0,0,0,0,0,0,0,0,0,0,1
2_9fb1ba8999c272d6ff75,0,0,0,0,0,0,0,0,0,0,1
2_ffc9051f7a8da5dcb907,0,0,0,0,0,0,0,0,0,0,1
2_27baeae1f1bbc838edd4,0,0,0,0,0,0,0,0,0,0,1
2_10aafbb12cd355187e64,0,0,0,0,0,0,0,0,0,0,1
2_ff5247247a342bda0f74,0,0,0,0,0,0,0,0,0,0,1
2_c87329b211baed442225,0,0,0,0,0,0,0,0,0,0,1
2_68651c989b6fcf15fdee,0,0,0,0,0,0,0,0,0,0,1
2_b20af4abc131342d407f,0,0,0,0,0,0,0,0,0,0,1
2_2182c18edd7e56033a7c,0,0,0,0,0,0,0,0,0,0,1
2_40702a9f8de42bbf2095,0,0,0,0,0,0,0,0,0,0,1
2_8cd2ca24f6078c76ba37,0,0,0,0,0,0,0,0,0,0,1
2_213856bdf0b36b883985,0,0,0,0,0,0,0,0,0,0,1
2_a5e72230b8634726f5ea,0,0,0,0,0,0,0,0,0,0,1
2_ac5417bf4d99cc13ee4f,0,0,0,0,0,0,0,0,0,0,1
2_cdbf4792dc3435725e05,0,0,0,0,0,0,0,0,0,0,1
2_fb603ce9949f1856d0ac,0,0,0,0,0,0,0,0,0,0,1
2_9b7e93c8d96ce73073e2,0,0,0,0,0,0,0,0,0,0,1
2_4469a7bf4f655e64996b,0,0,0,0,0,0,0,0,0,0,1
2_b384a25c0eec14ab6e23,0,0,0,0,0,0,0,0,0,0,1
2_b42a32f862fb082e1714,0,0,0,0,0,0,0,0,0,0,1
2_0e4cd06da1685a2b9457,0,0,0,0,0,0,0,0,0,0,1
2_6001bb35e38f12f124db,0,0,0,0,0,0,0,0,0,0,1
2_5f90def91f614f1a4b05,0,0,0,0,0,0,0,0,0,0,1
2_12247678774345f23e58,0,0,0,0,0,0,0,0,0,0,1
2_5137e037f5680720fbc5,0,0,0,0,0,0,0,0,0,0,1
2_a9e0df94ce6498c10a55,0,0,0,0,0,0,0,0,0,0,1
2_4019a939e5d118206984,0,0,0,0,0,0,0,0,0,0,1
2_b399a49828af96abf421,0,0,0,0,0,0,0,0,0,0,1
2_310c0f12d7dad45b4ba8,0,0,0,0,0,0,0,0,0,0,1
2_b9b43172cefcfef3d90a,0,0,0,0,0,0,0,0,0,0,1
2_eacceb1a32d1d407578b,0,0,0,0,0,0,0,0,0,0,1
2_36c0ad0834c72e8af243,0,0,0,0,0,0,0,0,0,0,1
2_e3464e8a1ec8ee448c24,0,0,0,0,0,0,0,0,0,0,1
2_4684c5551b77108ad70b,0,0,0,0,0,0,0,0,0,0,1
2_9bbfb6fb92523d244f82,0,0,0,0,0,0,0,0,0,0,1
2_cb568fb00aa78b574075,0,0,0,0,0,0,0,0,0,0,1
2_dc6811054012413967b2,0,0,0,0,0,0,0,0,0,0,1
2_c0ef3eaa1415b9bda7e9,0,0,0,0,0,0,0,0,0,0,1
2_5401f9391ec32a0fbf23,0,0,0,0,0,0,0,0,0,0,1
2_13f2ce759682825db645,0,0,0,0,0,0,0,0,0,0,1
2_e67e399baf49cbd52ed2,0,0,0,0,0,0,0,0,0,0,1
2_9750a5084f334342d293,0,0,0,0,0,0,0,0,0,0,1
2_c1394881c4b00380ede8,0,0,0,0,0,0,0,0,0,0,1
2_ed503d9ab409a8b480a8,2,0,1,1,0,0,0,0,0,0,0
2_9c9044c04947dfd36f44,0,0,0,0,0,0,0,0,0,0,1
2_10f4f2290853f1543b37,0,0,0,0,0,0,0,0,0,0,1
2_0ef9cbf56c533d2adb34,0,0,0,0,0,0,0,0,0,0,1
2_c9537ac54fa634d0f736,0,0,0,0,0,0,0,0,0,0,1
2_de894b608514f4744e05,0,0,0,0,0,0,0,0,0,0,1
2_48a7e9aec9f27a2b9364,0,0,0,0,0,0,0,0,0,0,1
2_8e1a35ba15119d0df162,0,0,0,0,0,0,0,0,0,0,1
2_c8db4e0a07114674b533,0,0,0,0,0,0,0,0,0,0,1
2_139d6cef66c4d2cf0809,0,0,0,0,0,0,0,0,0,0,1
2_a2eb3f3a12c54a7e2286,0,0,0,0,0,0,0,0,0,0,1
2_7ca8295a30d5e906d67e,0,0,0,0,0,0,0,0,0,0,1
2_156631d0276def46c7bf,0,0,0,0,0,0,0,0,0,0,1
2_32298d51dc2bae636d58,0,0,0,0,0,0,0,0,0,0,1
2_c71900675544c74c95a7,0,0,0,0,0,0,0,0,0,0,1
2_6d6dd9b45f55b179cd42,0,0,0,0,0,0,0,0,0,0,1
2_d82f4a210ecfa8dd137c,0,0,0,0,0,0,0,0,0,0,1
2_d70924d936dad35b235f,0,0,0,0,0,0,0,0,0,0,1
2_6737a27b71790b9bf44e,0,0,0,0,0,0,0,0,0,0,1
2_c9a1fcb0846ccd9b0868,0,0,0,0,0,0,0,0,0,0,1
2_24c985a0fa12ef1f6ecb,0,0,0,0,0,0,0,0,0,0,1
2_8bdb15b3c8eac95f0bce,0,0,0,0,0,0,0,0,0,0,1
